http://spheric-sph.org/tests/test-10
time	Pressure(Pa)
6.73315	-177.872377
6.7381	-207.184677
6.7353	-175.207677
6.74495	-215.178977
6.7413	-184.534277
6.74605	-213.846577
6.7481	-187.199077
6.7509	-212.514177
6.7525	-180.537177
6.7564	-209.849477
6.75605	-177.872377
6.7621	-213.846577
6.76085	-175.207677
6.7676	-220.508477
6.7699	-164.548577
6.7707	-208.517077
6.77405	-180.537177
6.7753	-204.519977
6.77605	-176.539977
6.7839	-208.517077
6.78045	-167.213377
6.7885	-208.517077
6.78925	-175.207677
6.7907	-213.846577
6.79365	-179.204777
6.79995	-209.849477
6.7963	-165.880977
6.805	-219.176077
6.80335	-180.537177
6.80545	-213.846577
6.8084	-175.207677
6.8105	-220.508477
6.8139	-181.869577
6.8171	-215.178977
6.81595	-184.534277
6.8237	-223.173277
6.8225	-183.201877
6.82965	-227.170377
6.8251	-193.860877
6.8303	-224.505577
6.8348	-197.858077
6.8387	-223.173277
6.83785	-191.196177
6.8424	-224.505577
6.8401	-192.528577
6.8468	-228.502777
6.8485	-193.860877
6.8514	-228.502777
6.8504	-195.193277
6.8558	-228.502777
6.8562	-192.528577
6.8631	-255.150277
6.8601	-195.193277
6.869	-231.167477
6.86905	-196.525677
6.871	-232.499877
6.87405	-196.525677
6.87715	-227.170377
6.8787	-189.863777
6.8826	-227.170377
6.8802	-185.866677
6.8888	-233.832277
6.88735	-197.858077
6.8932	-231.167477
6.8933	-200.522777
6.8972	-241.826477
6.89745	-197.858077
6.90335	-232.499877
6.90025	-197.858077
6.9053	-235.164677
6.9083	-204.519977
6.9106	-236.496977
6.91245	-209.849477
6.91895	-236.496977
6.91595	-191.196177
6.9249	-247.155977
6.9206	-185.866677
6.92885	-248.488377
6.92565	-217.843677
6.93105	-248.488377
6.93205	-217.843677
6.93745	-252.485577
6.9362	-213.846577
6.9425	-256.482677
6.94015	-225.837977
6.94605	-259.147377
6.94525	-220.508477
6.95085	-259.147377
6.95095	-235.164677
6.95725	-261.812177
6.9551	-232.499877
6.96385	-267.141677
6.9604	-233.832277
6.96565	-271.138777
6.9692	-225.837977
6.9731	-272.471177
6.9747	-239.161777
6.97725	-269.806477
6.9785	-231.167477
6.98365	-271.138777
6.9802	-244.491277
6.9898	-277.800677
6.98855	-244.491277
6.9902	-273.803577
6.99385	-229.835077
6.99595	-256.482677
6.9976	-229.835077
7.00145	-251.153177
7.00195	-220.508477
7.0054	-253.817877
7.0077	-215.178977
7.01135	-247.155977
7.0132	-203.187577
7.01705	-233.832277
7.01525	-196.525677
7.02015	-217.843677
7.0244	-159.219077
7.02515	-184.534277
7.0299	-137.901077
7.03005	-152.557177
7.03495	-107.256377
7.0351	-127.242077
7.0398	-89.935477
7.04215	-115.250677
7.04045	-80.608877
7.04565	-101.926877
7.0492	-60.623177
7.0507	-99.262077
7.0535	-57.958377
7.0573	-81.941177
7.059	-35.307977
7.06435	-72.614577
7.06495	-43.302277
7.06545	-69.949777
7.0662	-44.634677
7.0705	-71.282177
7.07285	-37.972777
7.07645	-57.958377
7.0796	-25.981377
7.08305	-56.626077
7.0843	-24.648977
7.0881	-60.623177
7.08995	-24.648977
7.0936	-53.961277
7.09335	-13.989977
7.0967	-39.305177
7.09955	-8.660477
7.1022	-47.299377
7.10095	-12.657577
7.1066	-41.969877
7.10735	3.330923
7.111	-44.634677
7.1135	-3.330977
7.1194	-35.307977
7.11965	21.984223
7.1222	-35.307977
7.12055	-8.660477
7.1299	-35.307977
7.12795	-4.663277
7.13035	-37.972777
7.1311	-0.666177
7.13735	-28.646077
7.13525	0.666223
7.1422	-36.640377
7.14305	0.666223
7.14595	-31.310877
7.14825	1.998523
7.15055	-29.978477
7.15425	12.657623
7.1565	-21.984277
7.1568	13.989923
7.1631	-23.316577
7.1607	16.654723
7.16815	-20.651877
7.1685	19.319523
7.1701	-17.987077
7.174	16.654723
7.1783	-13.989977
7.17705	28.646123
7.18465	-11.325177
7.18385	19.319523
7.1853	-15.322377
7.1891	21.984223
7.19125	-11.325177
7.19355	16.654723
7.1963	-8.660477
7.1997	24.649023
7.20225	-5.995677
7.2007	21.984223
7.20665	-5.995677
7.2087	19.319523
7.2104	-5.995677
7.21225	29.978523
7.21845	0.666223
7.21735	25.981323
7.22445	-3.330977
7.2241	36.640423
7.226	-7.328077
7.2299	32.643223
7.2306	-4.663277
7.234	28.646123
7.2361	7.328123
7.23795	39.305123
7.24115	7.328123
7.2442	36.640423
7.2471	1.998523
7.24575	43.302223
7.2504	1.998523
7.25465	36.640423
7.2572	12.657623
7.25645	60.623223
7.2638	8.660423
7.26035	37.972723
7.26535	8.660423
7.26805	35.308023
7.2704	9.992823
7.2718	51.296523
7.27545	17.987123
7.2751	43.302223
7.28335	13.989923
7.2806	44.634623
7.28645	16.654723
7.2872	43.302223
7.29065	17.987123
7.29265	45.967023
7.29765	19.319523
7.29885	69.949823
7.3025	15.322323
7.3032	7147.543823
7.3096	-276.468377
7.3062	1759.404723
7.31015	45.967023
7.31195	2350.980523
7.3157	1515.579623
7.3193	2039.204023
7.3236	1570.207023
7.325	2217.742723
7.32765	1594.189823
7.32575	3411.553423
7.33375	1239.777423
7.3302	2364.304323
7.3394	860.049723
7.337	1871.324423
7.34385	774.777523
7.3413	1586.195623
7.3496	311.110123
7.34505	1099.877723
7.355	39.305123
7.35275	2164.447623
7.35545	-8.660477
7.3581	1166.496623
7.3608	494.978223
7.3647	1099.877723
7.36695	562.929523
7.36895	1174.490823
7.3724	621.554123
7.3703	1181.152723
7.37925	500.307823
7.37625	1139.849023
7.38005	673.516823
7.38155	1126.525223
7.38895	728.144323
7.3864	1121.195723
7.395	561.597123
7.3912	837.399323
7.39595	444.347923
7.3985	725.479623
7.40125	353.746223
7.40375	554.935223
7.40675	381.726123
7.40945	509.634423
7.4118	333.760623
7.4146	532.284823
7.41685	313.774923
7.41505	484.319223
7.425	368.402423
7.4229	444.347923
7.4294	333.760623
7.42685	399.047123
7.43485	312.442523
7.4319	424.362223
7.4351	319.104423
7.4385	413.703223
7.44065	333.760623
7.4424	425.694623
7.44985	363.072923
7.44795	459.004023
7.45025	357.743423
7.4539	432.356523
7.4598	368.402423
7.45545	420.365123
7.46085	372.399523
7.46325	435.021323
7.4659	379.061423
7.4655	416.368023
7.47495	391.052823
7.4715	428.359423
7.47515	389.720423
7.47915	449.677423
7.4844	391.052823
7.48165	453.674523
7.4855	393.717523
7.48805	444.347923
7.49055	404.376623
7.49195	449.677423
7.5	413.703223
7.49815	464.333623
7.50315	412.370823
7.50405	461.668823
7.50915	400.379423
7.50625	486.984023
7.51055	405.708923
7.51485	457.671723
7.51915	424.362223
7.51745	488.316423
7.52155	425.694623
7.52105	472.327823
7.52945	419.032723
7.52655	456.339323
7.5343	429.691723
7.53185	484.319223
7.5363	427.027023
7.539	461.668823
7.54485	424.362223
7.5421	482.986823
7.5453	425.694623
7.5476	461.668823
7.553	432.356523
7.552	466.998323
7.5585	443.015523
7.5593	472.327823
7.56245	425.694623
7.5643	472.327823
7.56905	435.021323
7.56715	465.665923
7.57105	433.688923
7.57485	477.657323
7.57855	455.006923
7.57515	498.975423
7.58005	455.006923
7.58315	552.270523
7.58685	468.330723
7.58745	506.969623
7.5906	474.992623
7.59465	520.293423
7.5983	500.307823
7.5989	538.946723
7.6014	508.302023
7.60335	550.938123
7.6058	520.293423
7.6096	566.926623
7.6104	538.946723
7.61225	572.256123
7.6159	550.938123
7.6195	598.903723
7.62295	566.926623
7.6206	602.900823
7.626	573.588523
7.6285	613.559823
7.6304	584.247523
7.63355	649.534023
7.63655	609.562723
7.63735	650.866423
7.6401	618.889423
7.6446	656.195923
7.64515	630.880823
7.64535	664.190223
7.65065	632.213123
7.6549	677.514023
7.6573	656.195923
7.65895	693.502523
7.6601	669.519723
7.6626	700.164423
7.6667	672.184523
7.669	713.488223
7.67285	678.846423
7.67455	712.155823
7.67725	686.840623
7.6758	717.485323
7.68385	680.178723
7.68045	717.485323
7.69	678.846423
7.68815	714.820523
7.6924	672.184523
7.6947	700.164423
7.69705	670.852123
7.69515	704.161523
7.70475	646.869323
7.7001	688.173023
7.7096	632.213123
7.7055	666.855023
7.7144	614.892223
7.7145	648.201723
7.7186	597.571323
7.71605	654.863623
7.72455	569.591423
7.7209	616.224623
7.7296	541.611523
7.72585	593.574223
7.73465	528.287723
7.73285	560.264723
7.7396	500.307823
7.73505	540.279123
7.74475	468.330723
7.74045	520.293423
7.74985	447.012623
7.7462	481.654523
7.7529	435.021323
7.75365	468.330723
7.75885	419.032723
7.7552	466.998323
7.765	383.058523
7.76005	443.015523
7.76895	349.749123
7.7664	399.047123
7.77005	344.419623
7.7742	424.362223
7.77995	284.462623
7.7752	377.729023
7.785	221.840823
7.78025	311.110123
7.78985	147.227723
7.7853	237.829423
7.79425	100.594523
7.7904	163.216223
7.79865	71.282223
7.7963	121.912523
7.8048	51.296523
7.80095	93.932623
7.80985	19.319523
7.8051	65.952723
7.81075	25.981323
7.81355	124.577323
7.8174	45.967023
7.8194	140.565823
7.825	-96.597377
7.82075	173.875223
7.82945	-268.474077
7.82515	-96.597377
7.8345	-181.869577
7.83065	-108.588777
7.8391	-212.514177
7.8368	-144.562977
7.8424	-208.517077
7.8449	-149.892477
7.8457	-209.849477
7.8451	-156.554377
7.85055	-223.173277
7.8544	-144.562977
7.86	-213.846577
7.85595	-159.219077
7.86065	-231.167477
7.8619	-181.869577
7.86945	-247.155977
7.8673	-185.866677
7.87055	-247.155977
7.8736	-187.199077
7.87715	-243.158877
7.8759	-201.855177
7.8842	-228.502777
7.881	-196.525677
7.8853	-241.826477
7.8891	-197.858077
7.8919	-239.161777
7.8946	-195.193277
7.89695	-215.178977
7.899	-180.537177
7.9029	-217.843677
7.90405	-163.216277
7.90905	-233.832277
7.90875	-156.554377
7.913	-228.502777
7.9146	-173.875277
7.91805	-212.514177
7.91965	-179.204777
7.92005	-212.514177
7.9243	-181.869577
7.9251	-203.187577
7.9272	-161.883877
7.9306	-189.863777
7.93375	-156.554377
7.9374	-181.869577
7.93795	-148.560077
7.94005	-176.539977
7.9419	-147.227677
7.9462	-176.539977
7.94805	-123.244877
7.95125	-183.201877
7.95495	-125.909677
7.9552	-131.239177
7.9597	-49.964177
7.9618	-73.946977
7.96165	-39.305177
7.96555	-60.623177
7.9687	-28.646077
7.97095	-47.299377
7.9731	1.998523
7.97675	-21.984277
7.9797	4.663323
7.98495	-17.987077
7.9808	19.319523
7.98555	-16.654677
7.98505	21.984223
7.9915	-7.328077
7.9941	32.643223
7.997	-0.666177
7.9964	29.978523
8.0047	-0.666177
8.0006	28.646123
8.0082	-3.330977
8.00845	36.640423
8.0115	-1.998577
8.01445	29.978523
8.0181	8.660423
8.01645	57.958423
8.0247	3.330923
8.02455	49.964123
8.02845	0.666223
8.027	29.978523
8.03125	3.330923
8.03185	36.640423
8.0379	8.660423
8.03975	39.305123
8.04295	8.660423
8.0427	61.955523
8.05	3.330923
8.04635	33.975623
8.0544	9.992823
8.05475	56.626023
8.05705	15.322323
8.05755	45.967023
8.06365	11.325223
8.0613	41.969923
8.06915	11.325223
8.06835	40.637523
8.07265	8.660423
8.07495	45.967023
8.07705	17.987123
8.0798	44.634623
8.08435	12.657623
8.08045	59.290823
8.0852	11.325223
8.0895	45.967023
8.09115	17.987123
8.0919	52.628923
8.09575	23.316623
8.0958	52.628923
8.1039	20.651823
8.10335	60.623223
8.1094	19.319523
8.10905	44.634623
8.1105	17.987123
8.11265	65.952723
8.1193	24.649023
8.11895	55.293623
8.12195	16.654723
8.12265	69.949823
8.1259	15.322323
8.1284	49.964123
8.13095	17.987123
8.13325	49.964123
8.13605	17.987123
8.13985	64.620323
8.14305	11.325223
8.14005	48.631823
8.1481	13.989923
8.1494	71.282223
8.15295	19.319523
8.1546	56.626023
8.1567	16.654723
8.15995	60.623223
8.1611	19.319523
8.165	60.623223
8.16725	8.660423
8.16955	52.628923
8.17145	17.987123
8.17395	56.626023
8.17645	17.987123
8.17965	55.293623
8.18195	21.984223
8.1828	67.285023
8.1864	17.987123
8.18845	53.961323
8.1908	20.651823
8.1934	71.282223
8.19555	29.978523
8.19505	63.287923
8.20485	23.316623
8.20175	57.958423
8.206	23.316623
8.20725	59.290823
8.21055	24.649023
8.2144	56.626023
8.21675	32.643223
8.2186	67.285023
8.2218	28.646123
8.2228	63.287923
8.22775	25.981323
8.22805	63.287923
8.2304	20.651823
8.2315	56.626023
8.23675	35.308023
8.2386	64.620323
8.2449	12.657623
8.24175	73.946923
8.24995	-52.628877
8.2452	33.975623
8.25195	-167.213377
8.2532	29.978523
8.25985	-116.583077
8.2554	-28.646077
8.26465	-143.230577
8.26085	-52.628877
8.26555	-136.568677
8.26855	-95.264977
8.2715	-119.247777
8.27225	-51.296577
8.2772	-108.588777
8.27975	-61.955577
8.28405	-112.585877
8.28245	-73.946977
8.2893	-109.921177
8.2883	-72.614577
8.29085	-103.259277
8.29095	-76.611677
8.2968	-100.594477
8.2951	-56.626077
8.30425	-108.588777
8.3006	-64.620277
8.3058	-111.253477
8.3059	-81.941177
8.3124	-108.588777
8.3138	-59.290777
8.3168	-107.256377
8.3171	-77.944077
8.3234	-121.912577
8.3235	-77.944077
8.32955	-115.250677
8.32705	-80.608877
8.33065	-115.250677
8.33425	-88.603077
8.33835	-121.912577
8.3351	-89.935477
8.34275	-124.577277
8.34045	-92.600277
8.35	-127.242077
8.34665	-92.600277

